날짜,시도지역코드,발생건수(건)
20140725,29,988
20140725,30,1206
20140725,31,802
20140725,41,9410
20140725,42,1224
20140725,43,1379
20140725,44,1932
20140725,45,2106
20140725,46,1932
20140725,47,2570
20140725,48,2960
20140725,49,563
20140725,99,42178
20140726,11,6189
20140726,26,2145
20140726,27,1832
20140726,28,1559
20140726,29,881
20140726,30,1048
20140726,31,744
20140726,41,7705
20140726,42,772
20140726,43,1057
20140726,44,1507
20140726,45,1382
20140726,46,1288
20140726,47,1932
20140726,48,2201
20140726,49,484
20140726,99,32737
20140727,11,271
20140727,26,82
20140727,27,89
20140727,28,54
20140727,29,58
20140727,30,74
20140727,31,59
20140727,41,577
20140727,42,31
20140727,43,71
20140727,44,90
20140727,45,77
20140727,46,76
20140727,47,86
20140727,48,58
20140727,49,50
20140727,99,1805
20140728,11,11227
20140728,26,3795
20140728,27,3204
20140728,28,2659
20140728,29,1390
20140728,30,1618
20140728,31,1158
20140728,41,13127
20140728,42,1668
20140728,43,1862
20140728,44,2315
20140728,45,2778
20140728,46,2149
20140728,47,3424
20140728,48,4000
20140728,49,907
20140728,99,57293
20140729,11,8562
20140729,26,2874
20140729,27,2433
20140729,28,2005
20140729,29,1107
20140729,30,1164
20140729,31,828
20140729,41,9599
20140729,42,1287
20140729,43,1432
20140729,44,1767
20140729,45,2208
20140729,46,1647
20140729,47,2608
20140729,48,2953
20140729,49,688
20140729,99,43174
20140730,11,8024
20140730,26,2746
20140730,27,2142
20140730,28,1883
20140730,29,1017
20140730,30,1212
20140730,31,823
20140730,41,9475
20140730,42,1087
20140730,43,1192
20140730,44,1625
20140730,45,1824
20140730,46,1459
20140730,47,2239
20140730,48,2823
20140730,49,622
20140730,99,40207
20140731,11,7122
20140731,26,2564
20140731,27,1891
20140731,28,1660
20140731,29,1000
20140731,30,1119
20140731,31,771
20140731,41,8650
20140731,42,1103
20140731,43,1225
20140731,44,1616
20140731,45,1929
20140731,46,1511
20140731,47,2057
20140731,48,2578
20140731,49,568
20140731,99,37379
20140801,11,7906
20140801,26,2841
20140801,27,2102
20140801,28,1939
20140801,29,1050
20140801,30,1305
20140801,31,787
20140801,41,9295
20140801,42,1136
20140801,43,1314
20140801,44,1823
20140801,45,2149
20140801,46,1607
20140801,47,2198
20140801,48,2871
20140801,49,680
20140801,99,41008
20140802,11,5672
20140802,26,1830
20140802,27,1641
20140802,28,1393
20140802,29,733
20140802,30,992
20140802,31,682
20140802,41,6848
20140802,42,730
20140802,43,1015
20140802,44,1333
20140802,45,1459
20140802,46,926
20140802,47,1618
20140802,48,1935
20140802,49,337
20140802,99,29154
20140803,11,319
20140803,26,103
20140803,27,75
20140803,28,103
20140803,29,52
20140803,30,67
20140803,31,59
20140803,41,481
20140803,42,34
20140803,43,50
20140803,44,69
20140803,45,64
20140803,46,77
20140803,47,57
20140803,48,78
20140803,49,56
20140803,99,1744
20140804,11,11613
20140804,26,3733
20140804,27,3124
20140804,28,2766
20140804,29,1370
20140804,30,1699
20140804,31,1143
20140804,41,13639
20140804,42,1731
20140804,43,1957
20140804,44,2680
20140804,45,2787
20140804,46,2165
20140804,47,3413
20140804,48,3576
20140804,49,904
20140804,99,58315
20140805,11,8635
20140805,26,2998
20140805,27,2441
20140805,28,1846
20140805,29,1224
20140805,30,1327
20140805,31,787
20140805,41,10229
20140805,42,1304
20140805,43,1476
20140805,44,2092
20140805,45,2117
20140805,46,1641
20140805,47,2479
20140805,48,2934
20140805,49,722
20140805,99,44266
20140806,11,8186
20140806,26,2870
20140806,27,2413
20140806,28,1892
20140806,29,1140
20140806,30,1399
20140806,31,864
20140806,41,9657
20140806,42,1265
20140806,43,1337
20140806,44,1935
20140806,45,2078
20140806,46,1668
20140806,47,2629
20140806,48,3044
20140806,49,646
20140806,99,43035
20140807,11,8497
20140807,26,2748
20140807,27,1958
20140807,28,1809
20140807,29,995
20140807,30,1090
20140807,31,820
20140807,41,9688
20140807,42,1215
20140807,43,1206
20140807,44,1827
20140807,45,1733
20140807,46,1760
20140807,47,2274
20140807,48,2911
20140807,49,665
20140807,99,41206
20140808,11,9312
20140808,26,2923
20140808,27,2374
20140808,28,2132
20140808,29,1207
20140808,30,1402
20140808,31,885
20140808,41,10666
20140808,42,1309
20140808,43,1444
20140808,44,2006
20140808,45,2263
20140808,46,1910
20140808,47,2751
20140808,48,3281
20140808,49,791
20140808,99,46666
20140809,11,7183
20140809,26,2102
20140809,27,1948
20140809,28,1696
20140809,29,919
20140809,30,1114
20140809,31,667
20140809,41,8728
20140809,42,884
20140809,43,1173
20140809,44,1449
20140809,45,1483
20140809,46,1370
20140809,47,1880
20140809,48,2312
20140809,49,576
20140809,99,35492
20140810,11,280
20140810,26,91
20140810,27,56
20140810,28,79
20140810,29,52
20140810,30,79
20140810,31,33
20140810,41,583
20140810,42,29
20140810,43,57
20140810,44,79
20140810,45,63
20140810,46,82
20140810,47,55
20140810,48,63
20140810,49,53
20140810,99,1735
20140811,11,11575
20140811,26,3700
20140811,27,3191
20140811,28,2782
20140811,29,1583
20140811,30,1806
20140811,31,1161
20140811,41,13879
20140811,42,1668
20140811,43,1803
20140811,44,2426
20140811,45,2804
20140811,46,2318
20140811,47,3255
20140811,48,3892
20140811,49,928
20140811,99,58789
20140812,11,8838
20140812,26,3005
20140812,27,2508
20140812,28,1983
20140812,29,1136
20140812,30,1419
20140812,31,864
20140812,41,10343
20140812,42,1341
20140812,43,1382
20140812,44,1942
20140812,45,2179
20140812,46,1740
20140812,47,2613
20140812,48,2942
20140812,49,644
20140812,99,44888
20140813,11,8255
20140813,26,2970
20140813,27,2310
20140813,28,1948
20140813,29,1076
20140813,30,1129
20140813,31,882
20140813,41,9775
20140813,42,1165
20140813,43,1097
20140813,44,1608
20140813,45,1971
20140813,46,1575
20140813,47,2489
20140813,48,2843
20140813,49,633
20140813,99,41734
20140814,11,8843
20140814,26,2331
20140814,27,2167
20140814,28,1877
20140814,29,1003
20140814,30,1292
20140814,31,803
20140814,41,10034
20140814,42,1273
20140814,43,1151
20140814,44,1800
20140814,45,2097
20140814,46,1844
20140814,47,2304
20140814,48,2580
20140814,49,644
20140814,99,42056
20140815,11,647
20140815,26,466
20140815,27,582
20140815,28,187
20140815,29,137
20140815,30,246
20140815,31,183
20140815,41,1101
20140815,42,114
20140815,43,285
20140815,44,306
20140815,45,247
20140815,46,335
20140815,47,524
20140815,48,543
20140815,49,171
20140815,99,6077
20140816,11,6823
20140816,26,1974
20140816,27,2240
20140816,28,1651
20140816,29,921
20140816,30,997
20140816,31,821
20140816,41,8474
20140816,42,770
20140816,43,971
20140816,44,1609
20140816,45,1459
20140816,46,1150
20140816,47,1981
20140816,48,2018
20140816,49,476
20140816,99,34342
20140817,11,303
20140817,26,92
20140817,27,65
20140817,28,86
20140817,29,60
20140817,30,85
20140817,31,57
20140817,41,517
20140817,42,35
20140817,43,66
20140817,44,79
20140817,45,65
20140817,46,90
20140817,47,60
20140817,48,75
20140817,49,55
20140817,99,1791
20140818,11,11247
20140818,26,2953
20140818,27,2706
20140818,28,2559
20140818,29,1409
20140818,30,1915
20140818,31,844
20140818,41,13960
20140818,42,1699
20140818,43,1687
20140818,44,2686
20140818,45,2857
20140818,46,2191
20140818,47,2845
20140818,48,3327
20140818,49,915
20140818,99,55815
20140819,11,8541
20140819,26,3138
20140819,27,2444
20140819,28,1949
20140819,29,1124
20140819,30,1418
20140819,31,865
20140819,41,10276
20140819,42,1366
20140819,43,1352
20140819,44,2013
20140819,45,2288
20140819,46,1730
20140819,47,2864
20140819,48,3069
20140819,49,658
20140819,99,45107
20140820,11,8454
20140820,26,2511
20140820,27,2285
20140820,28,1935
20140820,29,996
20140820,30,1300
20140820,31,742
20140820,41,10244
20140820,42,1141
20140820,43,1171
20140820,44,1921
20140820,45,1871
20140820,46,1558
20140820,47,2408
20140820,48,2488
20140820,49,486
20140820,99,41520
20140821,11,7058
20140821,26,2864
20140821,27,2294
20140821,28,1651
20140821,29,1018
20140821,30,1203
20140821,31,793
20140821,41,8414
20140821,42,1147
20140821,43,1163
20140821,44,1647
20140821,45,1898
20140821,46,1589
20140821,47,2388
20140821,48,2771
20140821,49,633
20140821,99,38539
20140822,11,8764
20140822,26,3124
20140822,27,2455
20140822,28,1983
20140822,29,1128
20140822,30,1393
20140822,31,924
20140822,41,10477
20140822,42,1384
20140822,43,1265
20140822,44,2011
20140822,45,2066
20140822,46,1561
20140822,47,2708
20140822,48,3010
20140822,49,682
20140822,99,44950
20140823,11,6713
20140823,26,2247
20140823,27,2051
20140823,28,1576
20140823,29,918
20140823,30,1195
20140823,31,742
20140823,41,8653
20140823,42,939
20140823,43,995
20140823,44,1572
20140823,45,1516
20140823,46,1128
20140823,47,1918
20140823,48,2172
20140823,49,529
20140823,99,34877
20140824,11,251
20140824,26,79
20140824,27,44
20140824,28,72
20140824,29,43
20140824,30,73
20140824,31,41
20140824,41,571
20140824,42,40
20140824,43,71
20140824,44,95
20140824,45,108
20140824,46,98
20140824,47,60
20140824,48,57
20140824,49,50
20140824,99,1753
20140825,11,11057
20140825,26,2381
20140825,27,2579
20140825,28,2622
20140825,29,1308
20140825,30,1521
20140825,31,985
20140825,41,13711
20140825,42,1677
20140825,43,1594
20140825,44,2508
20140825,45,2401
20140825,46,2075
20140825,47,2929
20140825,48,3020
20140825,49,805
20140825,99,53185
20140826,11,8896
20140826,26,3240
20140826,27,2656
20140826,28,1924
20140826,29,1140
20140826,30,1313
20140826,31,961
20140826,41,10455
20140826,42,1426
20140826,43,1283
20140826,44,1953
20140826,45,2285
20140826,46,1638
20140826,47,2804
20140826,48,3153
20140826,49,695
20140826,99,45833
20140827,11,8797
20140827,26,3088
20140827,27,2456
20140827,28,2074
20140827,29,1043
20140827,30,1326
20140827,31,847
20140827,41,10376
20140827,42,1243
20140827,43,1242
20140827,44,1898
20140827,45,1945
20140827,46,1524
20140827,47,2556
20140827,48,2975
20140827,49,571
20140827,99,43973
20140828,11,8240
20140828,26,2983
20140828,27,2505
20140828,28,2029
20140828,29,1102
20140828,30,1442
20140828,31,878
20140828,41,10080
20140828,42,1320
20140828,43,1278
20140828,44,1958
20140828,45,2070
20140828,46,1680
20140828,47,2336
20140828,48,2734
20140828,49,591
20140828,99,43239
20140829,11,8892
20140829,26,2984
20140829,27,2539
20140829,28,2017
20140829,29,1021
20140829,30,1480
20140829,31,888
20140829,41,10571
20140829,42,1362
20140829,43,1325
20140829,44,2015
20140829,45,2200
20140829,46,1684
20140829,47,2600
20140829,48,3021
20140829,49,643
20140829,99,45253
20140830,11,7051
20140830,26,2242
20140830,27,2149
20140830,28,1732
20140830,29,976
20140830,30,1291
20140830,31,766
20140830,41,9000
20140830,42,928
20140830,43,1107
20140830,44,1551
20140830,45,1541
20140830,46,1225
20140830,47,1921
20140830,48,2342
20140830,49,472
20140830,99,36309
20140831,11,308
20140831,26,100
20140831,27,67
20140831,28,83
20140831,29,62
20140831,30,79
20140831,31,46
20140831,41,603
20140831,42,46
20140831,43,61
20140831,44,84
20140831,45,74
20140831,46,80
20140831,47,60
20140831,48,74
20140831,49,57
20140831,99,1884
20140901,11,11163
20140901,26,3787
20140901,27,3127
20140901,28,2653
20140901,29,1493
20140901,30,1921
20140901,31,1080
20140901,41,14088
20140901,42,1672
20140901,43,1833
20140901,44,2570
20140901,45,2776
20140901,46,2002
20140901,47,3276
20140901,48,4085
20140901,49,908
20140901,99,58449
20140902,11,8786
20140902,26,2976
20140902,27,2538
20140902,28,2098
20140902,29,1076
20140902,30,1360
20140902,31,849
20140902,41,10640
20140902,42,1411
20140902,43,1349
20140902,44,1974
20140902,45,2127
20140902,46,1605
20140902,47,2571
20140902,48,2967
20140902,49,648
20140902,99,44997
20140903,11,7399
20140903,26,2459
20140903,27,2241
20140903,28,1829
20140903,29,1050
20140903,30,1396
20140903,31,760
20140903,41,9297
20140903,42,1168
20140903,43,1309
20140903,44,1720
20140903,45,2021
20140903,46,1586
20140903,47,2353
20140903,48,2756
20140903,49,592
20140903,99,39951
20140904,11,8489
20140904,26,2921
20140904,27,2523
20140904,28,1899
20140904,29,1051
20140904,30,1409
20140904,31,830
20140904,41,10349
20140904,42,1393
20140904,43,1434
20140904,44,1993
20140904,45,2155
20140904,46,1656
20140904,47,2592
20140904,48,2880
20140904,49,640
20140904,99,44223
20140905,11,10329
20140905,26,3428
20140905,27,2921
20140905,28,2363
20140905,29,1278
20140905,30,1653
20140905,31,1092
20140905,41,12612
20140905,42,1492
20140905,43,1702
20140905,44,2208
20140905,45,2384
20140905,46,1837
20140905,47,2995
20140905,48,3631
20140905,49,819
20140905,99,52764
20140906,11,7616
20140906,26,2461
20140906,27,2669
20140906,28,1811
20140906,29,1079
20140906,30,1418
20140906,31,891
20140906,41,9972
20140906,42,1021
20140906,43,1234
20140906,44,1757
20140906,45,1777
20140906,46,1409
20140906,47,2171
20140906,48,2692
20140906,49,619
20140906,99,40606
20140907,11,505
20140907,26,125
20140907,27,114
20140907,28,136
20140907,29,92
20140907,30,125
20140907,31,67
20140907,41,803
20140907,42,69
20140907,43,116
20140907,44,118
20140907,45,122
20140907,46,131
20140907,47,104
20140907,48,144
20140907,49,76
20140907,99,2851
20140908,11,277
20140908,26,32
20140908,27,47
20140908,28,84
20140908,29,61
20140908,30,77
20140908,31,28
20140908,41,340
20140908,42,22
20140908,43,65
20140908,44,64
20140908,45,66
20140908,46,80
20140908,47,63
20140908,48,72
20140908,49,37
20140908,99,1415
20140909,11,536
20140909,26,136
20140909,27,169
20140909,28,161
20140909,29,111
20140909,30,109
20140909,31,78
20140909,41,819
20140909,42,67
20140909,43,139
20140909,44,176
20140909,45,197
20140909,46,146
20140909,47,100
20140909,48,153
20140909,49,73
20140909,99,3174
20140910,11,5921
20140910,26,2134
20140910,27,1863
20140910,28,1568
20140910,29,1018
20140910,30,1468
20140910,31,914
20140910,41,8421
20140910,42,1045
20140910,43,1166
20140910,44,1774
20140910,45,1719
20140910,46,1191
20140910,47,1819
20140910,48,2742
20140910,49,309
20140910,99,35086
20140911,11,12302
20140911,26,3638
20140911,27,3435
20140911,28,2722
20140911,29,1607
20140911,30,1934
20140911,31,1121
20140911,41,14378
20140911,42,1629
20140911,43,1858
20140911,44,2606
20140911,45,2704
20140911,46,2316
20140911,47,3230
20140911,48,3949
20140911,49,862
20140911,99,60301
20140912,11,9849
20140912,26,3283
20140912,27,2757
20140912,28,2266
20140912,29,1231
20140912,30,1579
20140912,31,898
20140912,41,11584
20140912,42,1487
20140912,43,1537
20140912,44,2091
20140912,45,2346
20140912,46,1796
20140912,47,2897
20140912,48,3370
20140912,49,787
20140912,99,49782
20140913,11,7941
20140913,26,2513
20140913,27,2438
20140913,28,1871
20140913,29,1044
20140913,30,1389
20140913,31,831
20140913,41,10046
20140913,42,998
20140913,43,1235
20140913,44,1710
20140913,45,1682
20140913,46,1389
20140913,47,2162
20140913,48,2723
20140913,49,513
20140913,99,40497
20140914,11,305
20140914,26,75
20140914,27,67
20140914,28,66
20140914,29,60
20140914,30,72
20140914,31,44
20140914,41,601
20140914,42,33
20140914,43,88
20140914,44,66
20140914,45,73
20140914,46,80
20140914,47,54
20140914,48,67
20140914,49,44
20140914,99,1795
20140915,11,11674
20140915,26,3943
20140915,27,3251
20140915,28,2766
20140915,29,1555
20140915,30,1996
20140915,31,1156
20140915,41,14281
20140915,42,1861
20140915,43,1855
20140915,44,2623
20140915,45,2839
20140915,46,2087
20140915,47,3446
20140915,48,4005
20140915,49,821
20140915,99,60173
20140916,11,9334
20140916,26,2917
20140916,27,2540
20140916,28,2210
20140916,29,1126
20140916,30,1427
20140916,31,878
20140916,41,10735
20140916,42,1376
20140916,43,1505
20140916,44,2044
20140916,45,2190
20140916,46,1686
20140916,47,2600
20140916,48,3030
20140916,49,665
20140916,99,46273
20140917,11,9224
20140917,26,2630
20140917,27,2426
20140917,28,2191
20140917,29,1156
20140917,30,1445
20140917,31,805
20140917,41,10634
20140917,42,1233
20140917,43,1311
20140917,44,1977
20140917,45,2113
20140917,46,1518
20140917,47,2344
20140917,48,2768
20140917,49,610
20140917,99,44404
20140918,11,8412
20140918,26,2751
20140918,27,2358
20140918,28,1999
20140918,29,1081
20140918,30,1437
20140918,31,789
20140918,41,9806
20140918,42,1349
20140918,43,1320
20140918,44,1859
20140918,45,2000
20140918,46,1521
20140918,47,2280
20140918,48,2782
20140918,49,576
20140918,99,42331
20140919,11,9302
20140919,26,2936
20140919,27,2397
20140919,28,2015
20140919,29,1174
20140919,30,1461
20140919,31,838
20140919,41,10680
20140919,42,1363
20140919,43,1416
20140919,44,2008
20140919,45,2125
20140919,46,1602
20140919,47,2572
20140919,48,3011
20140919,49,604
20140919,99,45510
20140920,11,6871
20140920,26,2233
20140920,27,2144
20140920,28,1718
20140920,29,934
20140920,30,1270
20140920,31,764
20140920,41,8583
20140920,42,958
20140920,43,1173
20140920,44,1541
20140920,45,1570
20140920,46,1156
20140920,47,1894
20140920,48,2317
20140920,49,498
20140920,99,35631
20140921,11,285
20140921,26,84
20140921,27,56
20140921,28,101
20140921,29,52
20140921,30,68
20140921,31,45
20140921,41,519
20140921,42,33
20140921,43,82
20140921,44,77
20140921,45,58
20140921,46,72
20140921,47,56
20140921,48,65
20140921,49,45
20140921,99,1699
20140922,11,10952
20140922,26,3541
20140922,27,2946
20140922,28,2520
20140922,29,1426
20140922,30,1688
20140922,31,1093
20140922,41,12852
20140922,42,1602
20140922,43,1681
20140922,44,2387
20140922,45,2709
20140922,46,2066
20140922,47,3056
20140922,48,3740
20140922,49,763
20140922,99,55039
20140923,11,8033
20140923,26,2544
20140923,27,2141
20140923,28,1897
20140923,29,1043
20140923,30,1276
20140923,31,791
20140923,41,9370
20140923,42,1256
20140923,43,1243
20140923,44,1774
20140923,45,1955
20140923,46,1416
20140923,47,2213
20140923,48,2669
20140923,49,542
20140923,99,40177
20140924,11,7362
20140924,26,1827
20140924,27,1686
20140924,28,1835
20140924,29,892
20140924,30,1086
20140924,31,575
20140924,41,8568
20140924,42,988
20140924,43,1026
20140924,44,1530
20140924,45,1654
20140924,46,1300
20140924,47,1862
20140924,48,2152
20140924,49,463
20140924,99,34817
20140925,11,7480
20140925,26,2765
20140925,27,2283
20140925,28,1767
20140925,29,927
20140925,30,1175
20140925,31,832
20140925,41,9018
20140925,42,1208
20140925,43,1253
20140925,44,1696
20140925,45,1848
20140925,46,1441
20140925,47,2317
20140925,48,2572
20140925,49,501
20140925,99,39093
20140926,11,8115
20140926,26,2847
20140926,27,2207
20140926,28,1823
20140926,29,929
20140926,30,1251
20140926,31,744
20140926,41,9275
20140926,42,1262
20140926,43,1240
20140926,44,1779
20140926,45,1890
20140926,46,1514
20140926,47,2506
20140926,48,2822
20140926,49,558
20140926,99,40769
20140927,11,6042
20140927,26,2081
20140927,27,1848
20140927,28,1409
20140927,29,822
20140927,30,1051
20140927,31,643
20140927,41,7424
20140927,42,811
20140927,43,989
20140927,44,1278
20140927,45,1332
20140927,46,1055
20140927,47,1774
20140927,48,1965
20140927,49,396
20140927,99,30928
20140928,11,217
20140928,26,78
20140928,27,60
20140928,28,42
20140928,29,55
20140928,30,45
20140928,31,40
20140928,41,442
20140928,42,29
20140928,43,53
20140928,44,57
20140928,45,43
20140928,46,51
20140928,47,48
20140928,48,31
20140928,49,45
20140928,99,1338
20140929,11,8404
20140929,26,3351
20140929,27,2524
20140929,28,2047
20140929,29,1192
20140929,30,1486
20140929,31,943
20140929,41,10527
20140929,42,1494
20140929,43,1519
20140929,44,2078
20140929,45,2274
20140929,46,1859
20140929,47,2831
20140929,48,3265
20140929,49,673
20140929,99,46479
20140930,11,7486
20140930,26,2438
20140930,27,2103
20140930,28,1733
20140930,29,924
20140930,30,1207
20140930,31,655
20140930,41,8644
20140930,42,1152
20140930,43,1224
20140930,44,1667
20140930,45,1855
20140930,46,1502
20140930,47,2015
20140930,48,2402
20140930,49,559
20140930,99,37581
20141001,11,7439
20141001,26,2583
20141001,27,2139
20141001,28,1691
20141001,29,924
20141001,30,1196
20141001,31,754
20141001,41,8588
20141001,42,1020
20141001,43,1140
20141001,44,1633
20141001,45,1711
20141001,46,1374
20141001,47,2139
20141001,48,2591
20141001,49,501
20141001,99,37428
20141002,11,7366
20141002,26,2688
20141002,27,2167
20141002,28,1578
20141002,29,993
20141002,30,1347
20141002,31,796
20141002,41,8534
20141002,42,1195
20141002,43,1293
20141002,44,1703
20141002,45,1866
20141002,46,1545
20141002,47,2421
20141002,48,2634
20141002,49,537
20141002,99,38674
20141003,11,558
20141003,26,494
20141003,27,493
20141003,28,170
20141003,29,129
20141003,30,237
20141003,31,178
20141003,41,819
20141003,42,90
20141003,43,303
20141003,44,332
20141003,45,264
20141003,46,348
20141003,47,439
20141003,48,432
20141003,49,136
20141003,99,5423
20141004,11,6413
20141004,26,2164
20141004,27,1870
20141004,28,1630
20141004,29,855
20141004,30,1056
20141004,31,641
20141004,41,8132
20141004,42,682
20141004,43,1034
20141004,44,1475
20141004,45,1471
20141004,46,1239
20141004,47,1778
20141004,48,2208
20141004,49,407
20141004,99,33063
20141005,11,250
20141005,26,97
20141005,27,68
20141005,28,77
20141005,29,53
20141005,30,54
20141005,31,32
20141005,41,477
20141005,42,26
20141005,43,43
20141005,44,55
20141005,45,58
20141005,46,59
20141005,47,49
20141005,48,62
20141005,49,39
20141005,99,1499
20141006,11,10693
20141006,26,3661
20141006,27,2913
20141006,28,2480
20141006,29,1375
20141006,30,1802
20141006,31,995
20141006,41,12278
20141006,42,1599
20141006,43,1604
20141006,44,2300
20141006,45,2554
20141006,46,2080
20141006,47,3066
20141006,48,3483
20141006,49,779
20141006,99,53673
20141007,11,7851
20141007,26,2680
20141007,27,2080
20141007,28,1853
20141007,29,961
20141007,30,1264
20141007,31,747
20141007,41,8910
20141007,42,1172
20141007,43,1182
20141007,44,1688
20141007,45,1954
20141007,46,1507
20141007,47,2274
20141007,48,2611
20141007,49,593
20141007,99,39340
20141008,11,8285
20141008,26,2706
20141008,27,2200
20141008,28,1820
20141008,29,1017
20141008,30,1340
20141008,31,770
20141008,41,9370
20141008,42,1120
20141008,43,1147
20141008,44,1716
20141008,45,1897
20141008,46,1494
20141008,47,2282
20141008,48,2628
20141008,49,559
20141008,99,40358
20141009,11,535
20141009,26,487
20141009,27,496
20141009,28,182
20141009,29,118
20141009,30,228
20141009,31,177
20141009,41,844
20141009,42,115
20141009,43,292
20141009,44,285
20141009,45,287
20141009,46,339
20141009,47,405
20141009,48,400
20141009,49,140
20141009,99,5332
20141010,11,10066
20141010,26,3270
20141010,27,2609
20141010,28,2247
20141010,29,1220
20141010,30,1616
20141010,31,882
20141010,41,12082
20141010,42,1459
20141010,43,1478
20141010,44,2102
20141010,45,2379
20141010,46,1771
20141010,47,2776
20141010,48,3090
20141010,49,671
20141010,99,49732
20141011,11,5739
20141011,26,1762
20141011,27,1654
20141011,28,1376
20141011,29,768
20141011,30,936
20141011,31,587
20141011,41,6816
20141011,42,676
20141011,43,945
20141011,44,1221
20141011,45,1255
20141011,46,1012
20141011,47,1444
20141011,48,1782
20141011,49,373
20141011,99,28354
20141012,11,238
20141012,26,66
20141012,27,38
20141012,28,45
20141012,29,38
20141012,30,66
20141012,31,34
20141012,41,405
20141012,42,22
20141012,43,57
20141012,44,63
20141012,45,52
20141012,46,61
20141012,47,45
20141012,48,41
20141012,49,44
20141012,99,1316
20141013,11,9629
20141013,26,2464
20141013,27,2337
20141013,28,2265
20141013,29,1205
20141013,30,1530
20141013,31,711
20141013,41,11172
20141013,42,1400
20141013,43,1530
20141013,44,2057
20141013,45,2355
20141013,46,1848
20141013,47,2454
20141013,48,2694
20141013,49,706
20141013,99,46371
20141014,11,7543
20141014,26,2667
20141014,27,2084
20141014,28,1668
20141014,29,902
20141014,30,1157
20141014,31,681
20141014,41,8453
20141014,42,1199
20141014,43,1228
20141014,44,1500
20141014,45,1725
20141014,46,1347
20141014,47,2210
20141014,48,2469
20141014,49,547
20141014,99,37385
20141015,11,7225
20141015,26,2485
20141015,27,1980
20141015,28,1702
20141015,29,860
20141015,30,1084
20141015,31,737
20141015,41,8373
20141015,42,1075
20141015,43,1051
20141015,44,1464
20141015,45,1675
20141015,46,1290
20141015,47,1908
20141015,48,2288
20141015,49,455
20141015,99,35660
20141016,11,6874
20141016,26,2568
20141016,27,1917
20141016,28,1521
20141016,29,863
20141016,30,1072
20141016,31,713
20141016,41,8001
20141016,42,1097
20141016,43,1116
20141016,44,1476
20141016,45,1680
20141016,46,1320
20141016,47,1990
20141016,48,2175
20141016,49,439
20141016,99,34827
20141017,11,7895
20141017,26,2767
20141017,27,2043
20141017,28,1836
20141017,29,925
20141017,30,1201
20141017,31,749
20141017,41,8787
20141017,42,1097
20141017,43,1195
20141017,44,1548
20141017,45,1773
20141017,46,1378
20141017,47,2246
20141017,48,2530
20141017,49,537
20141017,99,38512
20141018,11,5460
20141018,26,1917
20141018,27,1642
20141018,28,1341
20141018,29,695
20141018,30,921
20141018,31,600
20141018,41,6912
20141018,42,792
20141018,43,919
20141018,44,1168
20141018,45,1175
20141018,46,966
20141018,47,1521
20141018,48,1733
20141018,49,381
20141018,99,28150
20141019,11,267
20141019,26,68
20141019,27,48
20141019,28,68
20141019,29,34
20141019,30,49
20141019,31,31
20141019,41,379
20141019,42,28
20141019,43,53
20141019,44,52
20141019,45,67
20141019,46,71
20141019,47,56
20141019,48,46
20141019,49,50
20141019,99,1367
20141020,11,8317
20141020,26,2862
20141020,27,2284
20141020,28,1979
20141020,29,1062
20141020,30,1345
20141020,31,847
20141020,41,9567
20141020,42,1339
20141020,43,1405
20141020,44,1739
20141020,45,2092
20141020,46,1647
20141020,47,2469
20141020,48,2831
20141020,49,609
20141020,99,42404
20141021,11,6044
20141021,26,2131
20141021,27,1810
20141021,28,1400
20141021,29,869
20141021,30,886
20141021,31,549
20141021,41,6760
20141021,42,975
20141021,43,1002
20141021,44,1245
20141021,45,1653
20141021,46,1259
20141021,47,1724
20141021,48,2100
20141021,49,511
20141021,99,30919
20141022,11,7320
20141022,26,2173
20141022,27,1766
20141022,28,1633
20141022,29,793
20141022,30,1093
20141022,31,558
20141022,41,7990
20141022,42,899
20141022,43,1128
20141022,44,1613
20141022,45,1616
20141022,46,1235
20141022,47,1845
20141022,48,2079
20141022,49,460
20141022,99,34205
20141023,11,6606
20141023,26,2451
20141023,27,1852
20141023,28,1430
20141023,29,814
20141023,30,1046
20141023,31,686
20141023,41,7524
20141023,42,1028
20141023,43,1050
20141023,44,1389
20141023,45,1531
20141023,46,1289
20141023,47,1923
20141023,48,2166
20141023,49,449
20141023,99,33243
20141024,11,7415
20141024,26,2538
20141024,27,1820
20141024,28,1602
20141024,29,906
20141024,30,1158
20141024,31,632
20141024,41,8201
20141024,42,1117
20141024,43,1152
20141024,44,1524
20141024,45,1659
20141024,46,1382
20141024,47,2004
20141024,48,2365
20141024,49,511
20141024,99,35994
20141025,11,5261
20141025,26,1803
20141025,27,1563
20141025,28,1245
20141025,29,694
20141025,30,876
20141025,31,525
20141025,41,6310
20141025,42,646
20141025,43,859
20141025,44,1079
20141025,45,1150
20141025,46,953
20141025,47,1413
20141025,48,1700
20141025,49,384
20141025,99,26467
20141026,11,220
20141026,26,58
20141026,27,59
20141026,28,64
20141026,29,43
20141026,30,31
20141026,31,30
20141026,41,375
20141026,42,36
20141026,43,51
20141026,44,58
20141026,45,42
20141026,46,49
20141026,47,41
20141026,48,31
20141026,49,31
20141026,99,1219
20141027,11,9155
20141027,26,3246
20141027,27,2473
20141027,28,2013
20141027,29,1149
20141027,30,1471
20141027,31,852
20141027,41,10397
20141027,42,1453
20141027,43,1477
20141027,44,1898
20141027,45,2076
20141027,46,1656
20141027,47,2589
20141027,48,3043
