날짜,시도지역코드,발생건수(건)
20150309,46,25766
20150309,47,34507
20150309,48,41893
20150309,49,9509
20150309,99,613091
20150310,11,71296
20150310,26,30701
20150310,27,19799
20150310,28,21424
20150310,29,11780
20150310,30,14190
20150310,31,10533
20150310,41,95916
20150310,42,12179
20150310,43,13302
20150310,44,20347
20150310,45,17644
20150310,46,17785
20150310,47,22881
20150310,48,28847
20150310,49,6706
20150310,99,415419
20150311,11,75868
20150311,26,32134
20150311,27,21360
20150311,28,23343
20150311,29,11938
20150311,30,14642
20150311,31,11502
20150311,41,101424
20150311,42,12275
20150311,43,14376
20150311,44,21409
20150311,45,18259
20150311,46,18820
20150311,47,24811
20150311,48,29859
20150311,49,6723
20150311,99,438852
20150312,11,78681
20150312,26,34045
20150312,27,22666
20150312,28,24463
20150312,29,12610
20150312,30,15657
20150312,31,11613
20150312,41,108450
20150312,42,12604
20150312,43,14446
20150312,44,22606
20150312,45,18673
20150312,46,18777
20150312,47,25383
20150312,48,30840
20150312,49,6872
20150312,99,458494
20150313,11,85827
20150313,26,34327
20150313,27,24074
20150313,28,25335
20150313,29,12298
20150313,30,16156
20150313,31,12459
20150313,41,113579
20150313,42,14132
20150313,43,15469
20150313,44,23174
20150313,45,19599
20150313,46,19234
20150313,47,26528
20150313,48,31094
20150313,49,7293
20150313,99,480697
20150314,11,78278
20150314,26,31967
20150314,27,22642
20150314,28,25255
20150314,29,13087
20150314,30,16544
20150314,31,11731
20150314,41,111086
20150314,42,12300
20150314,43,14084
20150314,44,21193
20150314,45,17197
20150314,46,16858
20150314,47,22369
20150314,48,29321
20150314,49,6535
20150314,99,450584
20150315,11,11251
20150315,26,5792
20150315,27,3618
20150315,28,6220
20150315,29,3053
20150315,30,5304
20150315,31,2991
20150315,41,26413
20150315,42,2222
20150315,43,4731
20150315,44,5648
20150315,45,4102
20150315,46,5583
20150315,47,4473
20150315,48,5940
20150315,49,2744
20150315,99,100119
20150316,11,123045
20150316,26,48241
20150316,27,34089
20150316,28,37868
20150316,29,18702
20150316,30,23563
20150316,31,17701
20150316,41,169671
20150316,42,20583
20150316,43,22526
20150316,44,34599
20150316,45,28401
20150316,46,26437
20150316,47,37741
20150316,48,45773
20150316,49,9996
20150316,99,699107
20150317,11,83801
20150317,26,33587
20150317,27,24159
20150317,28,26546
20150317,29,13569
20150317,30,16987
20150317,31,12634
20150317,41,118604
20150317,42,14423
20150317,43,16558
20150317,44,24705
20150317,45,19665
20150317,46,19121
20150317,47,26258
20150317,48,31595
20150317,49,7154
20150317,99,489475
20150318,11,80648
20150318,26,27916
20150318,27,20683
20150318,28,25534
20150318,29,12408
20150318,30,15583
20150318,31,11124
20150318,41,110833
20150318,42,13090
20150318,43,15133
20150318,44,22654
20150318,45,18130
20150318,46,17784
20150318,47,23514
20150318,48,27140
20150318,49,6689
20150318,99,448966
20150319,11,85959
20150319,26,35152
20150319,27,24906
20150319,28,27344
20150319,29,13496
20150319,30,17379
20150319,31,13372
20150319,41,122015
20150319,42,14179
20150319,43,16602
20150319,44,25198
20150319,45,20136
20150319,46,19434
20150319,47,27487
20150319,48,32829
20150319,49,7243
20150319,99,502859
20150320,11,94416
20150320,26,35430
20150320,27,25074
20150320,28,28762
20150320,29,13626
20150320,30,17866
20150320,31,13561
20150320,41,128809
20150320,42,15495
20150320,43,17477
20150320,44,25616
20150320,45,20365
20150320,46,19045
20150320,47,26826
20150320,48,31712
20150320,49,6883
20150320,99,521100
20150321,11,89332
20150321,26,32823
20150321,27,24632
20150321,28,28553
20150321,29,14044
20150321,30,18154
20150321,31,12816
20150321,41,126003
20150321,42,13426
20150321,43,16160
20150321,44,23227
20150321,45,18411
20150321,46,17254
20150321,47,24108
20150321,48,30046
20150321,49,5990
20150321,99,495136
20150322,11,11260
20150322,26,4835
20150322,27,3628
20150322,28,5499
20150322,29,3215
20150322,30,5565
20150322,31,2919
20150322,41,26869
20150322,42,2079
20150322,43,4802
20150322,44,6147
20150322,45,4240
20150322,46,5576
20150322,47,4557
20150322,48,5188
20150322,49,2683
20150322,99,99097
20150323,11,141282
20150323,26,53583
20150323,27,37758
20150323,28,44065
20150323,29,21164
20150323,30,26564
20150323,31,20301
20150323,41,194098
20150323,42,22974
20150323,43,25612
20150323,44,38386
20150323,45,30174
20150323,46,28550
20150323,47,41337
20150323,48,50755
20150323,49,10031
20150323,99,786832
20150324,11,95898
20150324,26,37272
20150324,27,26469
20150324,28,29919
20150324,29,15244
20150324,30,18667
20150324,31,14233
20150324,41,133396
20150324,42,15225
20150324,43,17783
20150324,44,26907
20150324,45,20893
20150324,46,20820
20150324,47,27758
20150324,48,34839
20150324,49,7405
20150324,99,542893
20150325,11,93217
20150325,26,36373
20150325,27,25020
20150325,28,29330
20150325,29,14452
20150325,30,18363
20150325,31,13974
20150325,41,127990
20150325,42,14466
20150325,43,17173
20150325,44,25218
20150325,45,20013
20150325,46,19918
20150325,47,26269
20150325,48,33155
20150325,49,6868
20150325,99,521931
20150326,11,97260
20150326,26,36982
20150326,27,26442
20150326,28,29863
20150326,29,15113
20150326,30,18706
20150326,31,13940
20150326,41,133287
20150326,42,15437
20150326,43,17683
20150326,44,27065
20150326,45,21173
20150326,46,20382
20150326,47,27828
20150326,48,34163
20150326,49,7579
20150326,99,543034
20150327,11,103902
20150327,26,39371
20150327,27,27885
20150327,28,31297
20150327,29,16007
20150327,30,19535
20150327,31,14245
20150327,41,138898
20150327,42,16235
20150327,43,18309
20150327,44,27682
20150327,45,22446
20150327,46,21052
20150327,47,29154
20150327,48,35746
20150327,49,7815
20150327,99,569717
20150328,11,93951
20150328,26,36219
20150328,27,26973
20150328,28,29356
20150328,29,16260
20150328,30,18867
20150328,31,13740
20150328,41,132762
20150328,42,13663
20150328,43,16797
20150328,44,24094
20150328,45,19072
20150328,46,19305
20150328,47,25617
20150328,48,33339
20150328,49,6522
20150328,99,526667
20150329,11,12839
20150329,26,5943
20150329,27,3756
20150329,28,6777
20150329,29,3354
20150329,30,5805
20150329,31,3170
20150329,41,29668
20150329,42,2208
20150329,43,4892
20150329,44,6496
20150329,45,4552
20150329,46,5802
20150329,47,4810
20150329,48,5880
20150329,49,2686
20150329,99,108666
20150330,11,138465
20150330,26,50829
20150330,27,37472
20150330,28,41879
20150330,29,22099
20150330,30,26253
20150330,31,19254
20150330,41,187400
20150330,42,21961
20150330,43,24801
20150330,44,37243
20150330,45,29182
20150330,46,27899
20150330,47,38949
20150330,48,47392
20150330,49,9567
20150330,99,760820
20150331,11,91234
20150331,26,32840
20150331,27,24695
20150331,28,27693
20150331,29,15441
20150331,30,17050
20150331,31,13074
20150331,41,123605
20150331,42,14675
20150331,43,16384
20150331,44,24704
20150331,45,19478
20150331,46,19614
20150331,47,26149
20150331,48,30623
20150331,49,6990
20150331,99,504386
20150401,11,89229
20150401,26,33849
20150401,27,23818
20150401,28,27674
20150401,29,14069
20150401,30,17684
20150401,31,12816
20150401,41,120980
20150401,42,13854
20150401,43,16691
20150401,44,24582
20150401,45,19116
20150401,46,18388
20150401,47,25141
20150401,48,30273
20150401,49,6249
20150401,99,494554
20150402,11,87000
20150402,26,33798
20150402,27,24285
20150402,28,26405
20150402,29,14262
20150402,30,16775
20150402,31,12677
20150402,41,118126
20150402,42,13635
20150402,43,15853
20150402,44,23756
20150402,45,18539
20150402,46,18297
20150402,47,25582
20150402,48,30447
20150402,49,6413
20150402,99,485984
20150403,11,94835
20150403,26,34178
20150403,27,24037
20150403,28,28316
20150403,29,14814
20150403,30,17047
20150403,31,12708
20150403,41,125304
20150403,42,14526
20150403,43,16385
20150403,44,24386
20150403,45,19422
20150403,46,18957
20150403,47,25469
20150403,48,30787
20150403,49,6654
20150403,99,507966
20150404,11,82875
20150404,26,30695
20150404,27,23002
20150404,28,26184
20150404,29,14080
20150404,30,15970
20150404,31,11606
20150404,41,114309
20150404,42,11769
20150404,43,14026
20150404,44,21107
20150404,45,16628
20150404,46,16133
20150404,47,21515
20150404,48,27514
20150404,49,5801
20150404,99,453334
20150405,11,11192
20150405,26,5483
20150405,27,3369
20150405,28,5653
20150405,29,3143
20150405,30,4690
20150405,31,2784
20150405,41,25756
20150405,42,2154
20150405,43,4325
20150405,44,5115
20150405,45,3719
20150405,46,5181
20150405,47,4091
20150405,48,5086
20150405,49,2416
20150405,99,94191
20150406,11,123946
20150406,26,43930
20150406,27,31427
20150406,28,36537
20150406,29,19165
20150406,30,21492
20150406,31,15861
20150406,41,163637
20150406,42,18419
20150406,43,20298
20150406,44,31853
20150406,45,25638
20150406,46,23730
20150406,47,33145
20150406,48,41262
20150406,49,8191
20150406,99,658722
20150407,11,84564
20150407,26,32987
20150407,27,22451
20150407,28,25877
20150407,29,13746
20150407,30,15376
20150407,31,11904
20150407,41,112844
20150407,42,12428
20150407,43,14078
20150407,44,22376
20150407,45,17780
20150407,46,17788
20150407,47,23507
20150407,48,30617
20150407,49,6438
20150407,99,464883
20150408,11,84629
20150408,26,32423
20150408,27,22005
20150408,28,25142
20150408,29,13574
20150408,30,14916
20150408,31,11495
20150408,41,110465
20150408,42,12244
20150408,43,13919
20150408,44,21266
20150408,45,17192
20150408,46,17383
20150408,47,22375
20150408,48,29769
20150408,49,6190
20150408,99,455104
20150409,11,85410
20150409,26,32807
20150409,27,21652
20150409,28,25986
20150409,29,13831
20150409,30,15022
20150409,31,11447
20150409,41,113242
20150409,42,12120
20150409,43,13842
20150409,44,22018
20150409,45,17514
20150409,46,17599
20150409,47,22104
20150409,48,29671
20150409,49,6184
20150409,99,460599
20150410,11,92846
20150410,26,35203
20150410,27,22870
20150410,28,27130
20150410,29,14398
20150410,30,15736
20150410,31,12314
20150410,41,118880
20150410,42,12866
20150410,43,14883
20150410,44,22998
20150410,45,18851
20150410,46,18300
20150410,47,23408
20150410,48,32186
20150410,49,6786
20150410,99,489781
20150411,11,82264
20150411,26,32251
20150411,27,22566
20150411,28,24938
20150411,29,14391
20150411,30,15220
20150411,31,11627
20150411,41,110238
20150411,42,10962
20150411,43,13139
20150411,44,19974
20150411,45,16325
20150411,46,16547
20150411,47,20551
20150411,48,29508
20150411,49,5741
20150411,99,446364
20150412,11,10007
20150412,26,4803
20150412,27,3498
20150412,28,4803
20150412,29,3075
20150412,30,4568
20150412,31,3017
20150412,41,23702
20150412,42,1766
20150412,43,4061
20150412,44,5296
20150412,45,3975
20150412,46,5247
20150412,47,4058
20150412,48,4766
20150412,49,2368
20150412,99,89026
20150413,11,127116
20150413,26,46839
20150413,27,31853
20150413,28,37762
20150413,29,21024
20150413,30,22028
20150413,31,15553
20150413,41,165196
20150413,42,18067
20150413,43,20420
20150413,44,32437
20150413,45,27086
20150413,46,27182
20150413,47,33008
20150413,48,45872
20150413,49,9138
20150413,99,680741
20150414,11,79265
20150414,26,33657
20150414,27,22766
20150414,28,23632
20150414,29,13334
20150414,30,15485
20150414,31,12016
20150414,41,108166
20150414,42,12108
20150414,43,14566
20150414,44,22834
20150414,45,18777
20150414,46,18260
20150414,47,23471
20150414,48,31681
20150414,49,6901
20150414,99,457037
20150415,11,82530
20150415,26,32678
20150415,27,20868
20150415,28,24889
20150415,29,13501
20150415,30,14630
20150415,31,11381
20150415,41,107364
20150415,42,11777
20150415,43,13322
20150415,44,20238
20150415,45,16990
20150415,46,18001
20150415,47,21974
20150415,48,30159
20150415,49,6184
20150415,99,446599
20150416,11,78775
20150416,26,33055
20150416,27,20447
20150416,28,24227
20150416,29,13308
20150416,30,14601
20150416,31,11284
20150416,41,106033
20150416,42,11047
20150416,43,12904
20150416,44,21179
20150416,45,16929
20150416,46,17622
20150416,47,21501
20150416,48,30543
20150416,49,6518
20150416,99,440105
20150417,11,88733
20150417,26,34709
20150417,27,23037
20150417,28,25950
20150417,29,14268
20150417,30,15654
20150417,31,11989
20150417,41,115131
20150417,42,12751
20150417,43,14403
20150417,44,22320
20150417,45,18323
20150417,46,18705
20150417,47,24241
20150417,48,32363
20150417,49,6855
20150417,99,479545
20150418,11,79102
20150418,26,33277
20150418,27,23190
20150418,28,23938
20150418,29,14158
20150418,30,15603
20150418,31,11921
20150418,41,107798
20150418,42,10660
20150418,43,13011
20150418,44,19765
20150418,45,16691
20150418,46,17208
20150418,47,21277
20150418,48,31085
20150418,49,5983
20150418,99,444802
20150419,11,10962
20150419,26,5368
20150419,27,3342
20150419,28,5696
20150419,29,3081
20150419,30,4639
20150419,31,2843
20150419,41,24544
20150419,42,1928
20150419,43,3681
20150419,44,4993
20150419,45,3860
20150419,46,5485
20150419,47,4259
20150419,48,5261
20150419,49,2607
20150419,99,92584
20150420,11,116446
20150420,26,44092
20150420,27,29131
20150420,28,34332
20150420,29,18115
20150420,30,19778
20150420,31,15672
20150420,41,153943
20150420,42,17400
20150420,43,18674
20150420,44,30227
20150420,45,24807
20150420,46,25116
20150420,47,31811
20150420,48,42287
20150420,49,8759
20150420,99,630773
20150421,11,76186
20150421,26,31361
20150421,27,20927
20150421,28,23225
20150421,29,12751
20150421,30,13976
20150421,31,11280
20150421,41,101416
20150421,42,11575
20150421,43,12910
20150421,44,20201
20150421,45,16220
20150421,46,17345
20150421,47,21829
20150421,48,29826
20150421,49,6310
20150421,99,427436
20150422,11,78483
20150422,26,31098
20150422,27,21026
20150422,28,23592
20150422,29,12596
20150422,30,14334
20150422,31,11085
20150422,41,102619
20150422,42,11326
20150422,43,12805
20150422,44,19894
20150422,45,16266
20150422,46,17575
20150422,47,21129
20150422,48,28336
20150422,49,6047
20150422,99,428312
20150423,11,80419
20150423,26,32686
20150423,27,21527
20150423,28,23845
20150423,29,13208
20150423,30,14798
20150423,31,11487
20150423,41,106695
20150423,42,11454
20150423,43,13045
20150423,44,21102
20150423,45,16990
20150423,46,17820
20150423,47,21819
20150423,48,30638
20150423,49,6382
20150423,99,444044
20150424,11,90085
20150424,26,35124
20150424,27,23378
20150424,28,25837
20150424,29,13723
20150424,30,15682
20150424,31,12315
20150424,41,115946
20150424,42,12840
20150424,43,14565
20150424,44,22228
20150424,45,18219
20150424,46,19231
20150424,47,23855
20150424,48,33066
20150424,49,6627
20150424,99,482843
20150425,11,79894
20150425,26,31437
20150425,27,22701
20150425,28,23603
20150425,29,13548
20150425,30,15347
20150425,31,11254
20150425,41,108760
20150425,42,10817
20150425,43,13042
20150425,44,19506
20150425,45,15911
20150425,46,16686
20150425,47,20972
20150425,48,29885
20150425,49,6023
20150425,99,439510
20150426,11,10181
20150426,26,4952
20150426,27,3148
20150426,28,4761
20150426,29,2977
20150426,30,4536
20150426,31,2652
20150426,41,22589
20150426,42,1698
20150426,43,3755
20150426,44,5071
20150426,45,3759
20150426,46,5343
20150426,47,4110
20150426,48,4684
20150426,49,2471
20150426,99,86705
20150427,11,123536
20150427,26,48880
20150427,27,32827
20150427,28,35998
20150427,29,19905
20150427,30,22059
20150427,31,16687
20150427,41,162424
20150427,42,17533
20150427,43,19990
20150427,44,31747
20150427,45,26083
20150427,46,26205
20150427,47,33121
20150427,48,46778
20150427,49,8986
20150427,99,672890
20150428,11,82066
20150428,26,32564
20150428,27,22407
20150428,28,24066
20150428,29,12897
20150428,30,15461
20150428,31,11436
20150428,41,107778
20150428,42,11684
20150428,43,13838
20150428,44,21517
20150428,45,17268
20150428,46,18165
20150428,47,22769
20150428,48,30729
20150428,49,6685
20150428,99,451442
20150429,11,74254
20150429,26,27720
20150429,27,19320
20150429,28,21887
20150429,29,12394
20150429,30,13912
20150429,31,10095
20150429,41,96812
20150429,42,11056
20150429,43,12690
20150429,44,19207
20150429,45,16333
20150429,46,17419
20150429,47,20622
20150429,48,26255
20150429,49,5806
20150429,99,405875
20150430,11,76543
20150430,26,32315
20150430,27,20317
20150430,28,22341
20150430,29,11676
20150430,30,13632
20150430,31,10865
20150430,41,100536
20150430,42,10822
20150430,43,12033
20150430,44,19071
20150430,45,15276
20150430,46,16263
20150430,47,20850
20150430,48,29516
20150430,49,5986
20150430,99,418144
20150501,11,71838
20150501,26,27952
20150501,27,19250
20150501,28,21295
20150501,29,11219
20150501,30,13069
20150501,31,9983
20150501,41,97806
20150501,42,9927
20150501,43,11482
20150501,44,18312
20150501,45,15259
20150501,46,14725
20150501,47,19432
20150501,48,26339
20150501,49,4747
20150501,99,392765
20150502,11,62165
20150502,26,25939
20150502,27,17599
20150502,28,19792
20150502,29,10966
20150502,30,12291
20150502,31,9312
20150502,41,86943
20150502,42,8611
20150502,43,10632
20150502,44,16084
20150502,45,13157
20150502,46,14020
20150502,47,16522
20150502,48,24290
20150502,49,4781
20150502,99,353241
20150503,11,8837
20150503,26,4559
20150503,27,2699
20150503,28,4721
20150503,29,2585
20150503,30,3633
20150503,31,2341
20150503,41,19832
20150503,42,1483
20150503,43,3246
20150503,44,4172
20150503,45,3209
20150503,46,4364
20150503,47,3372
20150503,48,4781
20150503,49,1950
20150503,99,75807
20150504,11,110659
20150504,26,43858
20150504,27,29237
20150504,28,33146
20150504,29,17612
20150504,30,19679
20150504,31,15369
20150504,41,148983
20150504,42,15502
20150504,43,18471
20150504,44,29249
20150504,45,23940
20150504,46,24330
20150504,47,30254
20150504,48,42297
20150504,49,7997
20150504,99,610783
20150505,11,10643
20150505,26,7397
20150505,27,5528
20150505,28,5376
20150505,29,3233
20150505,30,4678
20150505,31,3307
20150505,41,23415
20150505,42,2036
20150505,43,4221
20150505,44,5267
20150505,45,4119
20150505,46,6101
20150505,47,5207
20150505,48,7124
20150505,49,2310
20150505,99,99986
20150506,11,105106
20150506,26,41824
20150506,27,26479
20150506,28,30918
20150506,29,16079
20150506,30,17830
20150506,31,14312
20150506,41,137451
20150506,42,14067
20150506,43,16081
20150506,44,25798
20150506,45,21820
20150506,46,21834
20150506,47,26946
20150506,48,38794
20150506,49,7388
20150506,99,562923
20150507,11,75249
20150507,26,30363
20150507,27,19239
20150507,28,22746
20150507,29,12183
20150507,30,13590
20150507,31,10382
20150507,41,100997
20150507,42,10272
20150507,43,12161
20150507,44,20016
20150507,45,16353
20150507,46,16860
20150507,47,20123
20150507,48,28591
20150507,49,5653
20150507,99,414929
20150508,11,78630
20150508,26,31846
20150508,27,19760
20150508,28,23276
20150508,29,11887
20150508,30,13728
20150508,31,10614
20150508,41,101712
20150508,42,10639
20150508,43,12386
20150508,44,19687
20150508,45,16963
20150508,46,16724
20150508,47,20333
20150508,48,28663
20150508,49,5759
20150508,99,422770
20150509,11,68800
20150509,26,29292
20150509,27,18941
20150509,28,21194
20150509,29,11825
20150509,30,13187
20150509,31,10276
20150509,41,94405
20150509,42,9329
20150509,43,11273
20150509,44,17506
20150509,45,14559
20150509,46,14879
20150509,47,17552
20150509,48,26813
20150509,49,5073
20150509,99,385056
20150510,11,8155
20150510,26,4339
20150510,27,2668
20150510,28,4260
20150510,29,2499
20150510,30,3787
20150510,31,2393
20150510,41,19425
20150510,42,1412
20150510,43,3166
20150510,44,4046
20150510,45,3400
20150510,46,4318
20150510,47,3278
20150510,48,4259
20150510,49,1868
20150510,99,73305
20150511,11,101331
20150511,26,43168
20150511,27,26490
20150511,28,30552
20150511,29,15128
20150511,30,17880
20150511,31,14745
20150511,41,134054
20150511,42,14463
20150511,43,16494
20150511,44,26660
20150511,45,22385
20150511,46,21525
20150511,47,28006
20150511,48,39326
20150511,49,6815
20150511,99,559234
20150512,11,67600
20150512,26,28578
20150512,27,18041
20150512,28,20914
20150512,29,11232
20150512,30,12860
20150512,31,10184
20150512,41,91689
20150512,42,10196
20150512,43,11800
20150512,44,18416
20150512,45,15956
20150512,46,16572
20150512,47,19478
20150512,48,26817
20150512,49,5745
20150512,99,386229
20150513,11,66674
20150513,26,27588
20150513,27,17345
20150513,28,20981
20150513,29,10454
20150513,30,12224
20150513,31,9643
20150513,41,87812
20150513,42,8990
20150513,43,10987
20150513,44,17364
20150513,45,14631
20150513,46,15113
20150513,47,17954
20150513,48,25418
20150513,49,4997
20150513,99,368305
20150514,11,65058
20150514,26,28322
20150514,27,17072
20150514,28,20696
20150514,29,10282
20150514,30,11932
20150514,31,9806
20150514,41,88050
20150514,42,9265
20150514,43,10496
20150514,44,17147
20150514,45,14719
20150514,46,14785
20150514,47,17754
20150514,48,26077
20150514,49,5064
20150514,99,366660
20150515,11,69503
20150515,26,28175
20150515,27,17370
20150515,28,21299
20150515,29,10671
20150515,30,12399
20150515,31,10393
20150515,41,91766
20150515,42,9990
20150515,43,11139
20150515,44,18470
20150515,45,15721
20150515,46,14932
20150515,47,18746
20150515,48,25727
20150515,49,4847
20150515,99,381296
20150516,11,60223
20150516,26,25370
20150516,27,15611
20150516,28,18696
20150516,29,10041
20150516,30,11802
20150516,31,8901
20150516,41,83492
20150516,42,7897
20150516,43,9778
20150516,44,15474
20150516,45,12640
20150516,46,13146
20150516,47,15124
20150516,48,22783
20150516,49,4048
20150516,99,335138
20150517,11,9399
20150517,26,4543
20150517,27,2652
20150517,28,4997
20150517,29,2298
20150517,30,3590
20150517,31,2341
20150517,41,21593
20150517,42,1557
20150517,43,3187
20150517,44,4381
20150517,45,3344
20150517,46,4329
20150517,47,3212
20150517,48,4358
20150517,49,1686
20150517,99,77499
20150518,11,104586
20150518,26,36709
20150518,27,24693
20150518,28,31892
20150518,29,15590
20150518,30,18173
20150518,31,13353
20150518,41,139061
20150518,42,14205
20150518,43,16229
20150518,44,26617
20150518,45,22731
20150518,46,21467
20150518,47,26878
20150518,48,35873
20150518,49,6671
20150518,99,554915
20150519,11,65508
20150519,26,28315
20150519,27,16894
20150519,28,20360
20150519,29,10344
20150519,30,12394
20150519,31,9916
20150519,41,89264
20150519,42,9273
20150519,43,11110
20150519,44,17908
20150519,45,15095
20150519,46,15057
20150519,47,17829
20150519,48,26047
20150519,49,4972
20150519,99,370396
20150520,11,67006
20150520,26,27365
20150520,27,16419
20150520,28,20931
20150520,29,9835
20150520,30,12047
20150520,31,9703
20150520,41,90486
20150520,42,9069
20150520,43,10659
20150520,44,16973
20150520,45,14198
20150520,46,14441
20150520,47,17280
20150520,48,24926
20150520,49,4429
20150520,99,365914
20150521,11,68454
20150521,26,28314
20150521,27,17102
20150521,28,21216
20150521,29,10842
20150521,30,12465
20150521,31,10023
20150521,41,92940
20150521,42,9088
20150521,43,10863
20150521,44,17956
20150521,45,15039
20150521,46,14959
20150521,47,18109
20150521,48,26135
20150521,49,4660
20150521,99,378294
20150522,11,78244
20150522,26,31708
20150522,27,18580
20150522,28,23076
20150522,29,11688
20150522,30,13311
20150522,31,10962
20150522,41,102572
20150522,42,10503
20150522,43,11974
20150522,44,19190
20150522,45,16478
20150522,46,16190
20150522,47,19616
20150522,48,28570
20150522,49,5002
20150522,99,417830
20150523,11,68379
20150523,26,28336
20150523,27,17260
20150523,28,21106
20150523,29,11315
20150523,30,12754
20150523,31,10038
20150523,41,93763
20150523,42,8658
20150523,43,10472
20150523,44,16889
20150523,45,14195
20150523,46,14270
20150523,47,17046
20150523,48,25888
20150523,49,4552
20150523,99,375073
20150524,11,8702
20150524,26,4181
20150524,27,2524
20150524,28,4245
20150524,29,2115
20150524,30,3434
20150524,31,2297
20150524,41,20054
20150524,42,1384
20150524,43,2928
20150524,44,4299
20150524,45,3242
20150524,46,3970
20150524,47,3303
20150524,48,4220
20150524,49,1645
20150524,99,72571
20150525,11,17230
20150525,26,10486
20150525,27,7176
20150525,28,8428
20150525,29,4560
20150525,30,6325
20150525,31,4800
20150525,41,38349
20150525,42,2965
20150525,43,5404
20150525,44,8223
20150525,45,6158
20150525,46,7764
20150525,47,7313
20150525,48,9992
20150525,49,2634
20150525,99,147863
20150526,11,108050
20150526,26,41686
20150526,27,24487
20150526,28,32286
20150526,29,15927
20150526,30,17513
20150526,31,14460
20150526,41,144389
20150526,42,14140
20150526,43,16604
20150526,44,27082
20150526,45,22735
20150526,46,21455
20150526,47,26994
20150526,48,38592
20150526,49,6955
20150526,99,573579
20150527,11,65244
20150527,26,26490
20150527,27,15428
20150527,28,20312
20150527,29,10005
20150527,30,11551
20150527,31,9336
20150527,41,89769
20150527,42,8840
20150527,43,10800
20150527,44,17216
20150527,45,14063
20150527,46,14447
20150527,47,17029
20150527,48,23837
20150527,49,4511
20150527,99,359011
20150528,11,65903
20150528,26,26196
20150528,27,15220
20150528,28,20271
20150528,29,9576
20150528,30,11333
20150528,31,9095
20150528,41,89567
20150528,42,8348
20150528,43,10196
20150528,44,16700
20150528,45,13877
20150528,46,13793
20150528,47,16183
20150528,48,23505
20150528,49,4543
20150528,99,354443
20150529,11,75796
20150529,26,28165
20150529,27,16358
20150529,28,22115
20150529,29,10368
20150529,30,11958
20150529,31,9591
20150529,41,100137
20150529,42,9277
20150529,43,11117
20150529,44,17929
20150529,45,15123
20150529,46,14380
20150529,47,17727
20150529,48,25399
20150529,49,4365
20150529,99,389955
20150530,11,64938
20150530,26,23852
20150530,27,15354
20150530,28,20124
20150530,29,10418
20150530,30,11547
20150530,31,8903
20150530,41,90852
20150530,42,8001
20150530,43,10119
20150530,44,16259
20150530,45,12877
20150530,46,13297
20150530,47,15140
20150530,48,21966
20150530,49,4038
20150530,99,347814
20150531,11,8679
20150531,26,4094
20150531,27,2331
20150531,28,4600
20150531,29,2035
20150531,30,3122
20150531,31,2051
20150531,41,20354
20150531,42,1239
20150531,43,2736
20150531,44,3918
20150531,45,2883
20150531,46,3513
20150531,47,2889
20150531,48,3837
20150531,49,1364
20150531,99,69667
20150601,11,95485
20150601,26,35529
20150601,27,21201
20150601,28,28740
20150601,29,12963
20150601,30,15386
20150601,31,12539
20150601,41,129902
20150601,42,12210
20150601,43,14433
20150601,44,23477
20150601,45,19489
20150601,46,18209
20150601,47,23131
20150601,48,32285
20150601,49,5486
20150601,99,500607
20150602,11,65641
20150602,26,26016
20150602,27,15726
20150602,28,20811
20150602,29,9571
20150602,30,11505
20150602,31,9182
20150602,41,90328
20150602,42,8647
20150602,43,10448
20150602,44,16618
20150602,45,14002
20150602,46,13851
20150602,47,16820
20150602,48,23098
20150602,49,4430
20150602,99,356784
20150603,11,70277
20150603,26,25999
20150603,27,15650
20150603,28,21729
20150603,29,9614
20150603,30,11743
20150603,31,9184
20150603,41,95022
20150603,42,8954
20150603,43,11245
20150603,44,16959
20150603,45,14217
20150603,46,13894
20150603,47,16857
20150603,48,23023
20150603,49,4271
20150603,99,368727
20150604,11,71369
20150604,26,27477
20150604,27,16518
20150604,28,22311
20150604,29,10217
20150604,30,11692
20150604,31,9681
20150604,41,94870
20150604,42,8956
20150604,43,11145
20150604,44,17440
20150604,45,14919
20150604,46,14051
20150604,47,17819
20150604,48,24534
20150604,49,4299
20150604,99,377395
20150605,11,85917
20150605,26,30276
20150605,27,18770
20150605,28,24956
20150605,29,11788
20150605,30,13555
20150605,31,10173
20150605,41,108332
20150605,42,10788
20150605,43,12584
20150605,44,19628
20150605,45,17924
20150605,46,16490
20150605,47,20379
20150605,48,27712
20150605,49,5386
20150605,99,434764
20150606,11,17393
20150606,26,11408
20150606,27,8445
20150606,28,8484
20150606,29,4759
20150606,30,5175
20150606,31,5302
20150606,41,35123
20150606,42,3245
20150606,43,5177
20150606,44,7515
20150606,45,6035
20150606,46,7612
20150606,47,8211
20150606,48,10754
20150606,49,2659
20150606,99,147328
20150607,11,8837
20150607,26,4413
20150607,27,2474
20150607,28,4462
20150607,29,2091
20150607,30,2725
20150607,31,2310
20150607,41,18057
20150607,42,1349
20150607,43,2737
20150607,44,3387
20150607,45,3022
20150607,46,3769
20150607,47,3027
20150607,48,4132
20150607,49,1496
20150607,99,68305
20150608,11,101925
20150608,26,39655
20150608,27,23581
20150608,28,30856
20150608,29,14222
20150608,30,15257
20150608,31,13251
20150608,41,127142
20150608,42,13301
20150608,43,14929
20150608,44,23569
20150608,45,21942
20150608,46,20407
20150608,47,25297
20150608,48,35898
20150608,49,6390
20150608,99,527736
20150609,11,55390
